"date","month","weekend","holiday","prod_id","prod_function","prod_regime","prod_listprice","discount","stockout","sales"
2015-09-30,"9","N","N","13305","Moisturisers","OCEAN",199000,0,0.0153846153846154,15.3846153846154
2015-09-30,"9","N","N","24279","Moisturisers","WHITE",439000,8.15787075890181,0,14.5038167938931
2015-09-30,"9","N","N","13307","Moisturisers","OCEAN",229000,0,0.0153846153846154,6.15384615384615
2015-09-30,"9","N","N","24278","Moisturisers","WHITE",499000,2.30769230769231,0.00757575757575758,19.6969696969697
2015-09-30,"9","N","N","24282","Moisturisers","WHITE",459000,0.75,0,30.5343511450382
2015-09-30,"9","N","N","31484","Treatments","HERB",309000,0,0.0229007633587786,9.16030534351145
2015-09-30,"9","N","N","12670","Moisturisers","OCEAN",239000,0.714285714285714,0.00757575757575758,15.9090909090909
2015-09-30,"9","N","N","13586","Cleanser","WHITE",199000,0,1,0
2015-09-30,"9","N","N","36244","Cleanser","WHITE",289000,3.63854138940644,0.0225563909774436,19.5488721804511
2015-09-30,"9","N","N","13235","Treatments","ALOE",259000,0,0.016,0
2015-09-30,"9","N","N","13236","Treatments","ALOE",259000,0,0.00819672131147541,0
2015-09-30,"9","N","N","10594","Treatments","VITA",259000,0,0.0153846153846154,8.46153846153846
2015-09-30,"9","N","N","16006","Treatments","OCEAN",259000,0,0.0236220472440945,1.5748031496063
2015-09-30,"9","N","N","16007","Treatments","OCEAN",259000,0,0.00813008130081301,5.69105691056911
2015-09-30,"9","N","N","20459","EyeCare","ALOE",219000,0,0.0583333333333333,1.66666666666667
2015-09-30,"9","N","N","18337","Moisturisers","VITA",219000,9.58333333333333,0.0310077519379845,9.30232558139535
2015-09-30,"9","N","N","2889","Cleanser","TEA",129000,6.5744817685903,0.037593984962406,101.503759398496
2015-09-30,"9","N","N","42491","Cleanser","TEA",159000,4.76240391334731,0.0150375939849624,27.0676691729323
2015-09-30,"9","N","N","2893","Toner","TEA",159000,2.2972972972973,0.00757575757575758,28.030303030303
2015-09-30,"9","N","N","13536","Moisturisers","TEA",189000,3.55555555555556,0.0230769230769231,34.6153846153846
2015-09-30,"9","N","N","13709","Moisturisers","TEA",229000,1.91176470588235,0.0378787878787879,25.7575757575758
2015-09-30,"9","N","N","7288","Treatments","TEA",259000,3.33333333333333,0.0894308943089431,4.8780487804878
2015-09-30,"9","N","N","42529","Other","TEA",119000,4.61538461538462,0.0155038759689922,10.077519379845
2015-09-30,"9","N","N","41965","Treatments","TEA",129000,0,0.00757575757575758,11.3636363636364
2015-09-30,"9","N","N","27850","Treatments","TEA",119000,0.895522388059702,0.0454545454545455,101.515151515152
2015-09-30,"9","N","N","76019","Treatments","TEA",129000,0.882352941176471,0.008,13.6
2015-09-30,"9","N","N","31467","EyeCare","HERB",319000,0,0.00763358778625954,4.58015267175572
2015-09-30,"9","N","N","42013","Cleanser","HERB",249000,0.725806451612903,0.0225563909774436,46.6165413533835
2015-09-30,"9","N","N","65109","Treatments","HERB",369000,1.5,0.00769230769230769,7.69230769230769
2015-09-30,"9","N","N","31486","Treatments","HERB",459000,0,0.00793650793650794,1.58730158730159
2015-09-30,"9","N","N","31468","Treatments","HERB",469000,8.57142857142857,0.0153846153846154,5.38461538461539
2015-09-30,"9","N","N","33448","Cleanser","POME",239000,2.64705882352941,0.0225563909774436,12.781954887218
2015-09-30,"9","N","N","33446","Cleanser","POME",249000,0,0.008,4
2015-09-30,"9","N","N","33449","Moisturisers","POME",349000,10.7142857142857,0.00763358778625954,10.6870229007634
2015-09-30,"9","N","N","33450","Moisturisers","POME",379000,9.16666666666667,0.0152671755725191,13.7404580152672
2015-09-30,"9","N","N","33452","EyeCare","POME",349000,0,0,3.07692307692308
2015-09-30,"9","N","N","31471","Moisturisers","HERB",429000,4.80769230769231,0.00763358778625954,19.8473282442748
2015-09-30,"9","N","N","41195","Treatments","TEA",259000,4.375,0.00769230769230769,6.15384615384615
2015-09-30,"9","N","N","38834","Treatments","YOUTH",489000,9.46754768427416,0.00757575757575758,120.454545454545
2015-09-30,"9","N","N","24214","Treatments","TEA",159000,0,1,0
2015-09-30,"9","N","N","26698","Other","ALOE",229000,17.4048658764816,0,5.55555555555556
2015-09-30,"9","N","N","35012","Moisturisers","POME",379000,0,0,4.6875
2015-09-30,"9","N","N","46698","Moisturisers","VITA",179000,51.25,0.0150375939849624,30.0751879699248
2015-09-30,"9","N","N","46482","Cleanser","TEA",129000,0.8,0.0225563909774436,18.796992481203
2015-09-30,"9","N","N","46481","Cleanser","TEA",189000,6.42857142857143,0.00757575757575758,15.9090909090909
2015-09-30,"9","N","N","47503","Treatments","YOUTH",649000,2.71427690953115,0.0229007633587786,26.7175572519084
2015-09-30,"9","N","N","46483","Treatments","ALOE",159000,0,0.00793650793650794,6.34920634920635
2015-09-30,"9","N","N","48454","Moisturisers","TEA",179000,0,0.0307692307692308,8.46153846153846
2015-09-30,"9","N","N","48456","Moisturisers","TEA",179000,1.72413793103448,0.0152671755725191,22.1374045801527
2015-09-30,"9","N","N","48455","Moisturisers","TEA",179000,100,0,0.78740157480315
2015-09-30,"9","N","N","47731","Treatments","VITA",309000,50,0.0152671755725191,32.0610687022901
2015-09-30,"9","N","N","41078","Moisturisers","VITA",249000,2.85712373302735,0.00763358778625954,32.0610687022901
2015-09-30,"9","N","N","52534","Treatments","YOUTH",449000,9.52882843099608,0,88.5496183206107
2015-09-30,"9","N","N","52598","Treatments","YOUTH",439000,11.4711102307616,0.0769230769230769,70.7692307692308
2015-09-30,"9","N","N","49286","Treatments","YOUTH",399000,2.25,0.00763358778625954,30.5343511450382
2015-09-30,"9","N","N","52555","EyeCare","VITA",209000,1.36363636363636,0.111111111111111,8.73015873015873
2015-09-30,"9","N","N","22339","Moisturisers","VITA",189000,0,1,0
2015-09-30,"9","N","N","76024","Treatments","TEA",129000,0,0.934782608695652,0
2015-09-30,"9","N","N","75999","Cleanser","TEA",109000,0,1,0
2015-09-30,"9","N","N","25734","Other","ALOE",89000,0,1,0
2015-09-30,"9","N","N","1936","Cleanser","TEA",49000,0,1,0
2015-09-30,"9","N","N","42492","Treatments","TEA",99000,0,1,0
2015-09-30,"9","N","N","42530","Moisturisers","TEA",99000,0,1,0
2015-09-30,"9","N","N","42352","Moisturisers","ALOE",165000,0,1,0
2015-09-30,"9","N","N","9967","Moisturisers","ALOE",129000,0,1,0
2015-09-30,"9","N","N","12668","Cleanser","OCEAN",85000,0,1,0
2015-09-30,"9","N","N","42029","Other","VITA",99000,0,1,0
2015-09-30,"9","N","N","42360","Moisturisers","OCEAN",165000,0,1,0
2015-09-30,"9","N","N","42398","Moisturisers","WHITE",250000,0,1,0
2015-10-01,"10","N","N","25742","Other","ALOE",129000,1.06477174849268,0.0230769230769231,83.0769230769231
2015-10-01,"10","N","N","41906","Moisturisers","VITA",199000,4.18181818181818,0.00757575757575758,41.6666666666667
2015-10-01,"10","N","N","30470","Moisturisers","VITA",129000,0,1,0
2015-10-01,"10","N","N","30503","Moisturisers","VITA",229000,1.9047619047619,0.00757575757575758,15.9090909090909
2015-10-01,"10","N","N","42924","Treatments","VITA",259000,0,0.031496062992126,0.78740157480315
2015-10-01,"10","N","N","42046","EyeCare","VITA",209000,0,0.00763358778625954,8.3969465648855
2015-10-01,"10","N","N","10834","Moisturisers","VITA",239000,0.625,0.00757575757575758,24.2424242424242
2015-10-01,"10","N","N","42137","Cleanser","VITA",139000,8.08944354720305,0.0150375939849624,73.6842105263158
2015-10-01,"10","N","N","42422","Moisturisers","VITA",219000,0,0.0078740157480315,8.66141732283465
2015-10-01,"10","N","N","42671","Cleanser","VITA",99000,0,0.0757575757575758,14.3939393939394
2015-10-01,"10","N","N","12269","Cleanser","VITA",159000,5.80645161290323,0.00757575757575758,23.4848484848485
2015-10-01,"10","N","N","12259","Toner","VITA",169000,5.33333333333333,0.00757575757575758,11.3636363636364
2015-10-01,"10","N","N","12247","Cleanser","VITA",189000,0,0.0161290322580645,3.2258064516129
2015-10-01,"10","N","N","41999","Cleanser","VITA",59000,0,1,0
2015-10-01,"10","N","N","10050","Other","VITA",229000,30.4585152838428,0.0078125,3.125
2015-10-01,"10","N","N","42831","Cleanser","TEA",99000,0,0.6328125,2.34375
2015-10-01,"10","N","N","22619","Moisturisers","ALOE",199000,0,0.00763358778625954,12.2137404580153
2015-10-01,"10","N","N","22607","Cleanser","ALOE",159000,15,0,19.3798449612403
2015-10-01,"10","N","N","22615","Cleanser","ALOE",159000,3.49406009783368,0.0150375939849624,20.3007518796992
2015-10-01,"10","N","N","22635","Toner","ALOE",169000,4,0,3.93700787401575
2015-10-01,"10","N","N","22611","Cleanser","ALOE",189000,0,0.008,0.8
2015-10-01,"10","N","N","22631","Moisturisers","ALOE",239000,0,0.0078125,9.375
2015-10-01,"10","N","N","22627","Moisturisers","ALOE",229000,0,0.536585365853659,3.2520325203252
2015-10-01,"10","N","N","42326","Cleanser","OCEAN",159000,1.07142857142857,0.00757575757575758,10.6060606060606
2015-10-01,"10","N","N","13304","Toner","OCEAN",169000,0.75,0.0152671755725191,15.2671755725191
2015-10-01,"10","N","N","42396","Toner","WHITE",219000,0,1,0
2015-10-01,"10","N","N","13278","Cleanser","OCEAN",139000,5.2814407933113,0.0225563909774436,55.6390977443609
2015-10-01,"10","N","N","13303","Cleanser","OCEAN",189000,0.9375,0.0155038759689922,12.4031007751938
2015-10-01,"10","N","N","13305","Moisturisers","OCEAN",199000,0,0.0153846153846154,14.6153846153846
2015-10-01,"10","N","N","24279","Moisturisers","WHITE",439000,0.576923076923077,0,19.8473282442748
2015-10-01,"10","N","N","13307","Moisturisers","OCEAN",229000,2.22222222222222,0.0153846153846154,6.92307692307692
2015-10-01,"10","N","N","24278","Moisturisers","WHITE",499000,1.57142857142857,0.00757575757575758,26.5151515151515
2015-10-01,"10","N","N","24282","Moisturisers","WHITE",459000,0,0,21.3740458015267
2015-10-01,"10","N","N","31484","Treatments","HERB",309000,0,0.0229007633587786,9.16030534351145
2015-10-01,"10","N","N","12670","Moisturisers","OCEAN",239000,2.33333333333333,0.00757575757575758,11.3636363636364
2015-10-01,"10","N","N","13586","Cleanser","WHITE",199000,0,1,0
2015-10-01,"10","N","N","36244","Cleanser","WHITE",289000,1.23578843302027,0.0225563909774436,21.0526315789474
2015-10-01,"10","N","N","13235","Treatments","ALOE",259000,0,0.016,3.2
2015-10-01,"10","N","N","13236","Treatments","ALOE",259000,20,0.00819672131147541,1.63934426229508
2015-10-01,"10","N","N","10594","Treatments","VITA",259000,0,0.0153846153846154,4.61538461538462
2015-10-01,"10","N","N","16006","Treatments","OCEAN",259000,0,0.0236220472440945,1.5748031496063
2015-10-01,"10","N","N","16007","Treatments","OCEAN",259000,0,0.00813008130081301,4.8780487804878
2015-10-01,"10","N","N","20459","EyeCare","ALOE",219000,20,0.0583333333333333,3.33333333333333
2015-10-01,"10","N","N","18337","Moisturisers","VITA",219000,2.22222222222222,0.0310077519379845,13.953488372093
2015-10-01,"10","N","N","2889","Cleanser","TEA",129000,7.8422508504824,0.0300751879699248,104.511278195489
2015-10-01,"10","N","N","42491","Cleanser","TEA",159000,2.58396895490432,0.0150375939849624,35.3383458646617
2015-10-01,"10","N","N","2893","Toner","TEA",159000,0.795454545454545,0.00757575757575758,33.3333333333333
2015-10-01,"10","N","N","13536","Moisturisers","TEA",189000,1.48936170212766,0.0230769230769231,36.1538461538462
2015-10-01,"10","N","N","13709","Moisturisers","TEA",229000,0.875,0.0378787878787879,30.3030303030303
2015-10-01,"10","N","N","7288","Treatments","TEA",259000,0,0.113821138211382,7.31707317073171
2015-10-01,"10","N","N","42529","Other","TEA",119000,0.681818181818182,0.0155038759689922,17.0542635658915
2015-10-01,"10","N","N","41965","Treatments","TEA",129000,0.535714285714286,0.00757575757575758,21.2121212121212
2015-10-01,"10","N","N","27850","Treatments","TEA",119000,0.902748599439776,0.0378787878787879,109.090909090909
2015-10-01,"10","N","N","76019","Treatments","TEA",129000,0,0.008,6.4
2015-10-01,"10","N","N","31467","EyeCare","HERB",319000,18.6842105263158,0.00763358778625954,14.5038167938931
2015-10-01,"10","N","N","42013","Cleanser","HERB",249000,3.82400876232202,0.0225563909774436,41.3533834586466
2015-10-01,"10","N","N","65109","Treatments","HERB",369000,0,0.00769230769230769,9.23076923076923
2015-10-01,"10","N","N","31486","Treatments","HERB",459000,0,0.00793650793650794,0
2015-10-01,"10","N","N","31468","Treatments","HERB",469000,0,0.0153846153846154,5.38461538461539
2015-10-01,"10","N","N","33448","Cleanser","POME",239000,0,0.0225563909774436,24.0601503759398
2015-10-01,"10","N","N","33446","Cleanser","POME",249000,0,0.008,5.6
2015-10-01,"10","N","N","33449","Moisturisers","POME",349000,0,0.00763358778625954,10.6870229007634
2015-10-01,"10","N","N","33450","Moisturisers","POME",379000,0,0.0152671755725191,13.7404580152672
2015-10-01,"10","N","N","33452","EyeCare","POME",349000,0,0,6.15384615384615
2015-10-01,"10","N","N","31471","Moisturisers","HERB",429000,0,0.00763358778625954,16.793893129771
2015-10-01,"10","N","N","41195","Treatments","TEA",259000,0,0.00769230769230769,3.84615384615385
2015-10-01,"10","N","N","38834","Treatments","YOUTH",489000,6.39705882352941,0.00757575757575758,51.5151515151515
2015-10-01,"10","N","N","24214","Treatments","TEA",159000,0,1,0
2015-10-01,"10","N","N","26698","Other","ALOE",229000,25,0,3.17460317460317
2015-10-01,"10","N","N","35012","Moisturisers","POME",379000,0,0,5.46875
2015-10-01,"10","N","N","46698","Moisturisers","VITA",179000,49.6551647081487,0.0150375939849624,109.022556390977
2015-10-01,"10","N","N","46482","Cleanser","TEA",129000,6.84662236987818,0.0225563909774436,31.5789473684211
2015-10-01,"10","N","N","46481","Cleanser","TEA",189000,8.26923076923077,0.00757575757575758,19.6969696969697
2015-10-01,"10","N","N","47503","Treatments","YOUTH",649000,5.36585365853659,0.0229007633587786,31.2977099236641
2015-10-01,"10","N","N","46483","Treatments","ALOE",159000,2.5,0.00793650793650794,4.76190476190476
2015-10-01,"10","N","N","48454","Moisturisers","TEA",179000,0,0.0307692307692308,12.3076923076923
2015-10-01,"10","N","N","48456","Moisturisers","TEA",179000,0.882352941176471,0.0152671755725191,25.9541984732824
2015-10-01,"10","N","N","48455","Moisturisers","TEA",179000,47.7272473336719,0,34.6456692913386
2015-10-01,"10","N","N","47731","Treatments","VITA",309000,50.2155172413793,0.0152671755725191,177.099236641221
2015-10-01,"10","N","N","41078","Moisturisers","VITA",249000,0.517241379310345,0.00763358778625954,22.1374045801527
2015-10-01,"10","N","N","52534","Treatments","YOUTH",449000,1.37254901960784,0,38.9312977099237
2015-10-01,"10","N","N","52598","Treatments","YOUTH",439000,1.94444444444444,0.0769230769230769,13.8461538461538
2015-10-01,"10","N","N","49286","Treatments","YOUTH",399000,0,0.00763358778625954,11.4503816793893
2015-10-01,"10","N","N","52555","EyeCare","VITA",209000,0,0.111111111111111,5.55555555555556
2015-10-01,"10","N","N","22339","Moisturisers","VITA",189000,0,1,0
2015-10-01,"10","N","N","76024","Treatments","TEA",129000,0,0.934782608695652,0
2015-10-01,"10","N","N","75999","Cleanser","TEA",109000,0,1,0
2015-10-01,"10","N","N","25734","Other","ALOE",89000,0,1,0
2015-10-01,"10","N","N","1936","Cleanser","TEA",49000,0,1,0
2015-10-01,"10","N","N","42492","Treatments","TEA",99000,0,1,0
2015-10-01,"10","N","N","42530","Moisturisers","TEA",99000,0,1,0
2015-10-01,"10","N","N","42352","Moisturisers","ALOE",165000,0,1,0
2015-10-01,"10","N","N","9967","Moisturisers","ALOE",129000,0,1,0
2015-10-01,"10","N","N","12668","Cleanser","OCEAN",85000,0,1,0
2015-10-01,"10","N","N","42029","Other","VITA",99000,0,1,0
2015-10-01,"10","N","N","42360","Moisturisers","OCEAN",165000,0,1,0
2015-10-01,"10","N","N","42398","Moisturisers","WHITE",250000,0,1,0
2015-10-02,"10","N","N","25742","Other","ALOE",129000,0.150375939849624,0.0230769230769231,102.307692307692
2015-10-02,"10","N","N","41906","Moisturisers","VITA",199000,1,0.00757575757575758,37.8787878787879
2015-10-02,"10","N","N","30470","Moisturisers","VITA",129000,0,1,0
2015-10-02,"10","N","N","30503","Moisturisers","VITA",229000,0.967741935483871,0.00757575757575758,23.4848484848485
2015-10-02,"10","N","N","42924","Treatments","VITA",259000,0,0.031496062992126,0.78740157480315
2015-10-02,"10","N","N","42046","EyeCare","VITA",209000,0,0.00763358778625954,3.81679389312977
2015-10-02,"10","N","N","10834","Moisturisers","VITA",239000,1.4,0.00757575757575758,37.8787878787879
2015-10-02,"10","N","N","42137","Cleanser","VITA",139000,3.61537769784173,0.0150375939849624,96.2406015037594
2015-10-02,"10","N","N","42422","Moisturisers","VITA",219000,0,0.0078740157480315,8.66141732283465
2015-10-02,"10","N","N","42671","Cleanser","VITA",99000,0.833333333333333,0.0757575757575758,13.6363636363636
2015-10-02,"10","N","N","12269","Cleanser","VITA",159000,2.56756756756757,0.00757575757575758,28.030303030303
2015-10-02,"10","N","N","12259","Toner","VITA",169000,0.48780487804878,0.00757575757575758,31.0606060606061
2015-10-02,"10","N","N","12247","Cleanser","VITA",189000,2.72727272727273,0.0161290322580645,8.87096774193548
2015-10-02,"10","N","N","41999","Cleanser","VITA",59000,0,1,0
2015-10-02,"10","N","N","10050","Other","VITA",229000,2.14285714285714,0.0078125,10.9375
2015-10-02,"10","N","N","42831","Cleanser","TEA",99000,0,0.6484375,0.78125
2015-10-02,"10","N","N","22619","Moisturisers","ALOE",199000,0.625,0.00763358778625954,18.3206106870229
2015-10-02,"10","N","N","22607","Cleanser","ALOE",159000,13.7931034482759,0,22.4806201550388
2015-10-02,"10","N","N","22615","Cleanser","ALOE",159000,2.57482108002602,0.0150375939849624,43.609022556391
2015-10-02,"10","N","N","22635","Toner","ALOE",169000,4.16666666666667,0,18.8976377952756
2015-10-02,"10","N","N","22611","Cleanser","ALOE",189000,0,0.008,3.2
2015-10-02,"10","N","N","22631","Moisturisers","ALOE",239000,0,0.0078125,8.59375
2015-10-02,"10","N","N","22627","Moisturisers","ALOE",229000,0,0.544715447154472,2.4390243902439
2015-10-02,"10","N","N","42326","Cleanser","OCEAN",159000,0.689655172413793,0.00757575757575758,21.969696969697
2015-10-02,"10","N","N","13304","Toner","OCEAN",169000,0.9375,0.0152671755725191,12.2137404580153
2015-10-02,"10","N","N","42396","Toner","WHITE",219000,0,1,0
2015-10-02,"10","N","N","13278","Cleanser","OCEAN",139000,6.44206089673716,0.0225563909774436,74.4360902255639
2015-10-02,"10","N","N","13303","Cleanser","OCEAN",189000,0,0.0155038759689922,6.2015503875969
2015-10-02,"10","N","N","13305","Moisturisers","OCEAN",199000,1.75,0.0153846153846154,15.3846153846154
2015-10-02,"10","N","N","24279","Moisturisers","WHITE",439000,0.576923076923077,0,19.8473282442748
2015-10-02,"10","N","N","13307","Moisturisers","OCEAN",229000,1.53846153846154,0.0153846153846154,10
2015-10-02,"10","N","N","24278","Moisturisers","WHITE",499000,0,0.00757575757575758,25
2015-10-02,"10","N","N","24282","Moisturisers","WHITE",459000,0.760869565217391,0,35.1145038167939
2015-10-02,"10","N","N","31484","Treatments","HERB",309000,1.59090909090909,0.0229007633587786,16.793893129771
2015-10-02,"10","N","N","12670","Moisturisers","OCEAN",239000,2.6,0.00757575757575758,18.9393939393939
2015-10-02,"10","N","N","13586","Cleanser","WHITE",199000,0,1,0
2015-10-02,"10","N","N","36244","Cleanser","WHITE",289000,2.27451962011338,0.0225563909774436,35.3383458646617
2015-10-02,"10","N","N","13235","Treatments","ALOE",259000,0,0.016,5.6
2015-10-02,"10","N","N","13236","Treatments","ALOE",259000,20,0.00819672131147541,4.91803278688525
2015-10-02,"10","N","N","10594","Treatments","VITA",259000,0,0.0153846153846154,10
2015-10-02,"10","N","N","16006","Treatments","OCEAN",259000,0,0.0236220472440945,1.5748031496063
2015-10-02,"10","N","N","16007","Treatments","OCEAN",259000,6.66666666666667,0.00813008130081301,2.4390243902439
2015-10-02,"10","N","N","20459","EyeCare","ALOE",219000,20,0.0666666666666667,3.33333333333333
2015-10-02,"10","N","N","18337","Moisturisers","VITA",219000,0.454545454545455,0.0465116279069767,25.5813953488372
2015-10-02,"10","N","N","2889","Cleanser","TEA",129000,5.30294502849457,0.0150375939849624,164.661654135338
2015-10-02,"10","N","N","42491","Cleanser","TEA",159000,3.44451931716083,0.0150375939849624,42.1052631578947
2015-10-02,"10","N","N","2893","Toner","TEA",159000,0.526315789473684,0.00757575757575758,43.1818181818182
2015-10-02,"10","N","N","13536","Moisturisers","TEA",189000,0.625,0.00763358778625954,48.8549618320611
2015-10-02,"10","N","N","13709","Moisturisers","TEA",229000,0.636363636363636,0.00757575757575758,41.6666666666667
2015-10-02,"10","N","N","7288","Treatments","TEA",259000,10,0.130081300813008,8.13008130081301
2015-10-02,"10","N","N","42529","Other","TEA",119000,2.22222222222222,0.00763358778625954,13.7404580152672
2015-10-02,"10","N","N","41965","Treatments","TEA",129000,4.16666666666667,0.00757575757575758,18.1818181818182
2015-10-02,"10","N","N","27850","Treatments","TEA",119000,0.656108597285068,0.0150375939849624,166.165413533835
2015-10-02,"10","N","N","76019","Treatments","TEA",129000,1.15384615384615,0.008,10.4
2015-10-02,"10","N","N","31467","EyeCare","HERB",319000,18.6363636363636,0.00763358778625954,25.1908396946565
2015-10-02,"10","N","N","42013","Cleanser","HERB",249000,1.7784295075037,0.0225563909774436,57.1428571428571
2015-10-02,"10","N","N","65109","Treatments","HERB",369000,1.59090909090909,0.00769230769230769,16.9230769230769
2015-10-02,"10","N","N","31486","Treatments","HERB",459000,3,0.00793650793650794,3.96825396825397
2015-10-02,"10","N","N","31468","Treatments","HERB",469000,0,0.0153846153846154,3.07692307692308
2015-10-02,"10","N","N","33448","Cleanser","POME",239000,1.43682008368201,0.0225563909774436,18.796992481203
2015-10-02,"10","N","N","33446","Cleanser","POME",249000,3.33333333333333,0.008,4.8
2015-10-02,"10","N","N","33449","Moisturisers","POME",349000,1.17647058823529,0.00763358778625954,12.9770992366412
2015-10-02,"10","N","N","33450","Moisturisers","POME",379000,1.66666666666667,0.0152671755725191,18.3206106870229
2015-10-02,"10","N","N","33452","EyeCare","POME",349000,0,0,4.61538461538462
2015-10-02,"10","N","N","31471","Moisturisers","HERB",429000,0.967741935483871,0.00763358778625954,23.6641221374046
2015-10-02,"10","N","N","41195","Treatments","TEA",259000,2.5,0.00769230769230769,6.15384615384615
2015-10-02,"10","N","N","38834","Treatments","YOUTH",489000,12.089552238806,0.00757575757575758,50.7575757575758
2015-10-02,"10","N","N","24214","Treatments","TEA",159000,0,1,0
2015-10-02,"10","N","N","26698","Other","ALOE",229000,0,0,4.76190476190476
2015-10-02,"10","N","N","35012","Moisturisers","POME",379000,5.83333333333333,0,4.6875
2015-10-02,"10","N","N","46698","Moisturisers","VITA",179000,49.9999948980893,0.0150375939849624,164.661654135338
2015-10-02,"10","N","N","46482","Cleanser","TEA",129000,4.11352838209552,0.0225563909774436,46.6165413533835
2015-10-02,"10","N","N","46481","Cleanser","TEA",189000,3.21428571428571,0.00757575757575758,31.8181818181818
2015-10-02,"10","N","N","47503","Treatments","YOUTH",649000,1.384605902572,0.0229007633587786,49.618320610687
2015-10-02,"10","N","N","46483","Treatments","ALOE",159000,0,0.00793650793650794,10.3174603174603
2015-10-02,"10","N","N","48454","Moisturisers","TEA",179000,0.909090909090909,0.0307692307692308,16.9230769230769
2015-10-02,"10","N","N","48456","Moisturisers","TEA",179000,1.03448275862069,0.0152671755725191,22.1374045801527
2015-10-02,"10","N","N","48455","Moisturisers","TEA",179000,48.3333147113594,0,47.244094488189
2015-10-02,"10","N","N","47731","Treatments","VITA",309000,50.2808988764045,0.0152671755725191,271.75572519084
2015-10-02,"10","N","N","41078","Moisturisers","VITA",249000,0.283018867924528,0.00763358778625954,40.4580152671756
2015-10-02,"10","N","N","52534","Treatments","YOUTH",449000,2.11538461538462,0,39.6946564885496
2015-10-02,"10","N","N","52598","Treatments","YOUTH",439000,1.71875,0.0846153846153846,24.6153846153846
2015-10-02,"10","N","N","49286","Treatments","YOUTH",399000,2.66666666666667,0.00763358778625954,11.4503816793893
2015-10-02,"10","N","N","52555","EyeCare","VITA",209000,1.66666666666667,0.111111111111111,9.52380952380952
2015-10-02,"10","N","N","22339","Moisturisers","VITA",189000,0,1,0
2015-10-02,"10","N","N","76024","Treatments","TEA",129000,0,0.934782608695652,0
2015-10-02,"10","N","N","75999","Cleanser","TEA",109000,0,1,0
2015-10-02,"10","N","N","25734","Other","ALOE",89000,0,1,0
2015-10-02,"10","N","N","1936","Cleanser","TEA",49000,0,1,0
2015-10-02,"10","N","N","42492","Treatments","TEA",99000,0,1,0
2015-10-02,"10","N","N","42530","Moisturisers","TEA",99000,0,1,0
2015-10-02,"10","N","N","42352","Moisturisers","ALOE",165000,0,1,0
2015-10-02,"10","N","N","9967","Moisturisers","ALOE",129000,0,1,0
2015-10-02,"10","N","N","12668","Cleanser","OCEAN",85000,0,1,0
2015-10-02,"10","N","N","42029","Other","VITA",99000,0,1,0
2015-10-02,"10","N","N","42360","Moisturisers","OCEAN",165000,0,1,0
2015-10-02,"10","N","N","42398","Moisturisers","WHITE",250000,0,1,0
2015-10-03,"10","Y","N","25742","Other","ALOE",129000,0.382756574311042,0.0307692307692308,160.769230769231
2015-10-03,"10","Y","N","41906","Moisturisers","VITA",199000,0.96383120421384,0.00757575757575758,62.8787878787879
2015-10-03,"10","Y","N","30470","Moisturisers","VITA",129000,0,1,0
2015-10-03,"10","Y","N","30503","Moisturisers","VITA",229000,0.9375,0.00757575757575758,24.2424242424242
2015-10-03,"10","Y","N","42924","Treatments","VITA",259000,0,0.031496062992126,3.1496062992126
2015-10-03,"10","Y","N","42046","EyeCare","VITA",209000,0.652173913043478,0.00763358778625954,17.5572519083969
2015-10-03,"10","Y","N","10834","Moisturisers","VITA",239000,0.930232558139535,0.00757575757575758,32.5757575757576
2015-10-03,"10","Y","N","42137","Cleanser","VITA",139000,7.5408623436821,0.0150375939849624,112.03007518797
2015-10-03,"10","Y","N","42422","Moisturisers","VITA",219000,1.42857142857143,0.0078740157480315,11.0236220472441
2015-10-03,"10","Y","N","42671","Cleanser","VITA",99000,0,0.0757575757575758,18.1818181818182
2015-10-03,"10","Y","N","12269","Cleanser","VITA",159000,0.394736842105263,0.00757575757575758,28.7878787878788
2015-10-03,"10","Y","N","12259","Toner","VITA",169000,0.46875,0.00757575757575758,24.2424242424242
2015-10-03,"10","Y","N","12247","Cleanser","VITA",189000,0,0.0161290322580645,10.4838709677419
2015-10-03,"10","Y","N","41999","Cleanser","VITA",59000,0,1,0
2015-10-03,"10","Y","N","10050","Other","VITA",229000,2.18340611353712,0.0078125,7.8125
2015-10-03,"10","Y","N","42831","Cleanser","TEA",99000,0,0.6640625,7.03125
2015-10-03,"10","Y","N","22619","Moisturisers","ALOE",199000,0,0.00763358778625954,12.2137404580153
2015-10-03,"10","Y","N","22607","Cleanser","ALOE",159000,21.9512195121951,0.00775193798449612,31.7829457364341
2015-10-03,"10","Y","N","22615","Cleanser","ALOE",159000,2.43275792854275,0.0150375939849624,35.3383458646617
2015-10-03,"10","Y","N","22635","Toner","ALOE",169000,0,0,18.1102362204724
2015-10-03,"10","Y","N","22611","Cleanser","ALOE",189000,0,0.008,3.2
2015-10-03,"10","Y","N","22631","Moisturisers","ALOE",239000,0,0.0078125,10.15625
2015-10-03,"10","Y","N","22627","Moisturisers","ALOE",229000,0,0.552845528455285,4.0650406504065
2015-10-03,"10","Y","N","42326","Cleanser","OCEAN",159000,1.83333333333333,0.00757575757575758,22.7272727272727
2015-10-03,"10","Y","N","13304","Toner","OCEAN",169000,4.375,0.0152671755725191,24.4274809160305
